transaccion_id,cliente_id,producto_id,fecha,monto,tipo_transaccion
T03136,C0058,P005,2025-03-10,-4291.02,debito
T03137,C0011,P001,2024-12-03,4293.68,abono
T03138,C0137,P002,2024-12-13,-4722.53,debito
T03139,C0041,P001,2025-04-03,-2874.59,debito
T03140,C0022,P002,2025-04-22,-6202.77,debito
T03141,C0025,P002,2025-05-09,-1576.65,debito
T03142,C0096,P003,2025-02-17,-5011.05,debito
T03143,C0029,P003,2024-12-21,-6174.5,debito
T03144,C0112,P005,2025-03-10,3670.02,abono
T03145,C0128,P004,2025-04-09,3501.51,abono
T03146,C0003,P001,2025-05-29,-5275.89,debito
T03147,C0029,P005,2025-04-22,2352.02,abono
T03148,C0143,P005,2025-03-30,4377.14,abono
T03149,C0080,P003,2025-05-22,-1447.95,debito
T03150,C0173,P001,2025-04-17,680.56,abono
T03151,C0100,P002,2024-12-30,-2020.0,debito
T03152,C0129,P004,2025-02-24,2681.31,abono
T03153,C0135,P004,2025-01-31,2577.28,abono
T03154,C0081,P005,2024-12-18,4111.96,abono
T03155,C0189,P004,2024-12-11,-2849.84,debito
T03156,C0073,P004,2025-04-26,-3405.88,debito
T03157,C0199,P001,2025-03-14,-123.17,debito
T03158,C0186,P002,2025-03-17,2078.21,abono
T03159,C0169,P002,2025-01-12,3256.48,abono
T03160,C0037,P004,2025-01-18,-138.09,debito
T03161,C0046,P001,2025-02-11,1440.37,abono
T03162,C0005,P003,2025-03-27,-1479.46,debito
T03163,C0012,P003,2025-02-19,257.83,abono
T03164,C0065,P005,2024-12-05,2422.34,abono
T03165,C0029,P003,2025-04-04,-1296.61,debito
T03166,C0131,P005,2025-03-09,-5209.28,debito
T03167,C0180,P001,2025-03-29,4247.24,abono
T03168,C0158,P004,2025-03-25,2750.65,abono
T03169,C0195,P004,2025-04-19,-6872.5,debito
T03170,C0153,P005,2025-03-19,2279.87,abono
T03171,C0177,P005,2025-04-09,2591.17,abono
T03172,C0042,P005,2024-12-15,-6924.85,debito
T03173,C0029,P005,2025-05-20,1196.16,abono
T03174,C0057,P004,2024-12-21,4715.6,abono
T03175,C0006,P002,2025-04-25,-328.58,debito
T03176,C0016,P001,2025-01-26,2259.62,abono
T03177,C0051,P002,2024-12-17,-517.92,debito
T03178,C0050,P005,2025-04-21,3659.71,abono
T03179,C0025,P001,2025-02-20,3061.62,abono
T03180,C0012,P003,2025-02-12,-4955.24,debito
T03181,C0070,P002,2025-04-01,-2640.13,debito
T03182,C0061,P005,2025-02-26,-2605.29,debito
T03183,C0091,P005,2025-03-09,-345.88,debito
T03184,C0107,P005,2024-12-26,1782.23,abono
T03185,C0200,P005,2025-02-11,-6507.14,debito
T03186,C0016,P001,2025-04-26,-2673.21,debito
T03187,C0137,P004,2025-03-11,4165.27,abono
T03188,C0118,P004,2025-05-26,-5901.01,debito
T03189,C0059,P002,2024-12-28,-2631.49,debito
T03190,C0053,P005,2025-04-04,-4434.96,debito
T03191,C0099,P002,2025-05-18,522.09,abono
T03192,C0124,P004,2025-04-26,-752.64,debito
T03193,C0022,P005,2025-04-14,290.86,abono
T03194,C0030,P005,2025-02-08,-4079.68,debito
T03195,C0193,P004,2025-05-24,2159.05,abono
T03196,C0117,P001,2025-03-13,2762.76,abono
T03197,C0142,P003,2025-03-13,-3661.88,debito
T03198,C0028,P001,2024-12-24,-2470.91,debito
T03199,C0049,P002,2024-12-02,-4751.99,debito
T03200,C0041,P002,2025-03-21,-5316.76,debito
T03201,C0184,P005,2025-03-10,122.41,abono
T03202,C0173,P005,2025-05-24,-1474.48,debito
T03203,C0188,P002,2025-01-26,3580.52,abono
T03204,C0048,P004,2025-04-17,-2724.74,debito
T03205,C0187,P001,2025-05-16,-4647.51,debito
T03206,C0084,P001,2025-02-02,1767.47,abono
T03207,C0124,P004,2025-02-15,1984.24,abono
T03208,C0167,P001,2025-03-30,835.46,abono
T03209,C0162,P003,2025-03-05,-1829.87,debito
T03210,C0043,P001,2024-12-31,-4249.72,debito
T03211,C0138,P005,2025-01-11,2194.16,abono
T03212,C0168,P003,2025-05-03,3882.8,abono
T03213,C0020,P005,2025-01-06,4270.3,abono
T03214,C0156,P004,2025-01-04,-3805.28,debito
T03215,C0030,P004,2025-04-27,-5315.12,debito
T03216,C0178,P001,2025-05-06,1569.18,abono
T03217,C0152,P004,2025-05-06,-2922.35,debito
T03218,C0137,P002,2025-05-21,-4998.06,debito
T03219,C0077,P003,2025-06-01,-2721.9,debito
T03220,C0046,P001,2025-02-24,-4131.88,debito
T03221,C0188,P002,2025-03-12,-1322.05,debito
T03222,C0097,P003,2025-01-24,-4210.41,debito
T03223,C0103,P005,2024-12-14,4314.49,abono
T03224,C0044,P005,2024-12-19,-6084.42,debito
T03225,C0148,P001,2025-04-13,3635.5,abono
T03226,C0115,P002,2025-03-01,3741.48,abono
T03227,C0130,P005,2025-01-31,-3918.75,debito
T03228,C0042,P003,2024-12-25,2944.11,abono
T03229,C0155,P003,2025-03-31,-961.54,debito
T03230,C0161,P001,2024-12-20,-3123.7,debito
T03231,C0189,P003,2025-03-25,-3171.91,debito
T03232,C0149,P005,2025-05-15,4794.56,abono
T03233,C0069,P004,2025-01-29,2183.88,abono
T03234,C0159,P004,2025-02-22,2769.25,abono
T03235,C0078,P001,2025-03-24,-3746.76,debito
T03236,C0147,P005,2025-01-26,3201.97,abono
T03237,C0006,P005,2025-03-18,3753.75,abono
T03238,C0153,P004,2025-03-15,1163.96,abono
T03239,C0175,P004,2025-02-06,2667.19,abono
T03240,C0091,P005,2025-01-28,-5786.65,debito
T03241,C0073,P004,2025-02-18,2342.42,abono
T03242,C0131,P002,2024-12-02,-1970.85,debito
T03243,C0130,P003,2025-01-16,3290.81,abono
T03244,C0119,P002,2025-01-11,4127.65,abono
T03245,C0118,P005,2025-04-16,-470.09,debito
T03246,C0088,P002,2025-02-19,3895.11,abono
T03247,C0149,P005,2025-05-04,-5756.89,debito
T03248,C0028,P004,2024-12-26,2334.54,abono
T03249,C0150,P005,2025-04-15,4917.36,abono
T03250,C0075,P003,2025-05-11,3944.21,abono
T03251,C0155,P002,2025-02-24,-5422.43,debito
T03252,C0132,P004,2025-02-05,-5242.43,debito
T03253,C0084,P002,2025-01-26,795.51,abono
T03254,C0009,P002,2025-03-12,1125.29,abono
T03255,C0118,P001,2025-01-03,2346.75,abono
T03256,C0075,P005,2025-03-23,-1870.11,debito
T03257,C0016,P001,2025-05-05,-2924.23,debito
T03258,C0046,P003,2025-05-08,-6222.59,debito
T03259,C0065,P003,2024-12-27,-5775.56,debito
T03260,C0198,P002,2025-03-10,3168.7,abono
T03261,C0139,P005,2025-01-19,-6011.1,debito
T03262,C0171,P001,2025-05-13,3929.67,abono
T03263,C0079,P005,2024-12-15,-3020.02,debito
T03264,C0159,P005,2024-12-15,-1431.42,debito
T03265,C0068,P001,2024-12-05,-3613.98,debito
T03266,C0107,P002,2025-03-04,3694.33,abono
T03267,C0115,P003,2024-12-07,-3071.84,debito
T03268,C0013,P001,2025-03-18,3350.52,abono
T03269,C0174,P003,2025-02-14,-687.46,debito
T03270,C0195,P004,2025-03-19,3752.62,abono
T03271,C0200,P005,2025-05-16,4072.93,abono
T03272,C0053,P001,2025-03-12,-4956.66,debito
T03273,C0092,P004,2025-03-11,4837.95,abono
T03274,C0143,P003,2025-06-02,-5791.76,debito
T03275,C0050,P004,2025-02-26,-6324.56,debito
T03276,C0171,P003,2025-04-22,4671.18,abono
T03277,C0146,P001,2025-02-06,-5615.4,debito
T03278,C0123,P001,2025-01-11,-4729.58,debito
T03279,C0136,P004,2025-04-22,78.31,abono
T03280,C0165,P001,2025-04-15,2355.84,abono
T03281,C0162,P002,2025-01-24,2877.25,abono
T03282,C0177,P001,2025-02-25,1554.95,abono
T03283,C0070,P003,2025-03-05,1624.62,abono
T03284,C0065,P002,2025-02-12,-6729.28,debito
T03285,C0012,P004,2025-03-03,-6245.22,debito
T03286,C0171,P003,2025-04-02,-5948.78,debito
T03287,C0144,P004,2025-05-06,-2859.9,debito
T03288,C0096,P002,2025-04-28,117.81,abono
T03289,C0010,P004,2025-03-24,447.1,abono
T03290,C0200,P002,2025-01-01,1595.37,abono
T03291,C0089,P005,2025-03-06,-139.73,debito
T03292,C0123,P002,2025-02-21,134.89,abono
T03293,C0109,P002,2025-01-03,4587.19,abono
T03294,C0047,P001,2025-05-24,-4951.92,debito
T03295,C0085,P002,2025-04-01,1579.33,abono
T03296,C0163,P003,2025-05-28,706.59,abono
T03297,C0008,P003,2025-04-15,-3596.1,debito
T03298,C0123,P004,2025-02-28,76.46,abono
T03299,C0074,P003,2025-02-05,4695.15,abono
T03300,C0058,P005,2025-01-11,2103.33,abono
T03301,C0044,P001,2025-03-01,-2834.27,debito
T03302,C0060,P005,2024-12-13,1983.44,abono
T03303,C0002,P004,2025-02-07,-513.22,debito
T03304,C0036,P003,2024-12-09,3209.7,abono
T03305,C0090,P002,2025-01-08,3678.37,abono
T03306,C0180,P005,2025-05-17,3396.82,abono
T03307,C0190,P002,2025-02-06,735.26,abono
T03308,C0169,P002,2025-02-25,-4064.52,debito
T03309,C0018,P004,2025-02-23,2868.95,abono
T03310,C0200,P002,2024-12-10,-6082.82,debito
T03311,C0119,P004,2025-05-30,1926.68,abono
T03312,C0198,P003,2025-01-30,-2619.26,debito
T03313,C0140,P002,2025-04-09,-4341.13,debito
T03314,C0143,P003,2025-03-07,-4442.52,debito
T03315,C0083,P005,2025-05-02,2372.96,abono
T03316,C0047,P005,2025-05-03,-3118.12,debito
T03317,C0044,P003,2025-01-19,2496.03,abono
T03318,C0081,P001,2025-03-11,4312.17,abono
T03319,C0129,P003,2025-01-02,-3244.33,debito
T03320,C0158,P001,2025-03-31,4702.66,abono
T03321,C0015,P003,2025-02-06,-3542.91,debito
T03322,C0136,P001,2025-03-31,4748.54,abono
T03323,C0154,P001,2025-05-03,4172.52,abono
T03324,C0117,P003,2025-03-06,1844.04,abono
T03325,C0059,P003,2025-02-08,-6049.58,debito
T03326,C0092,P002,2025-05-17,594.81,abono
T03327,C0136,P003,2025-03-06,4628.98,abono
T03328,C0119,P001,2025-02-04,3176.64,abono
T03329,C0077,P005,2025-05-09,-409.1,debito
T03330,C0067,P003,2025-03-01,-4520.47,debito
T03331,C0155,P002,2025-02-28,4872.53,abono
T03332,C0060,P004,2025-03-22,-516.51,debito
T03333,C0008,P002,2025-03-03,2795.7,abono
T03334,C0136,P002,2024-12-27,3751.58,abono
T03335,C0018,P002,2025-01-01,4060.78,abono
T03336,C0165,P005,2024-12-16,-2914.38,debito
T03337,C0047,P004,2025-03-29,-1453.04,debito
T03338,C0132,P004,2025-01-09,-325.13,debito
T03339,C0045,P005,2025-01-05,2919.64,abono
T03340,C0045,P004,2025-02-06,-3186.79,debito
T03341,C0051,P001,2025-04-12,4746.28,abono
T03342,C0143,P004,2024-12-23,349.99,abono
T03343,C0176,P001,2025-01-13,3442.71,abono
T03344,C0032,P004,2025-04-29,-204.01,debito
T03345,C0105,P003,2025-04-12,-1224.9,debito
T03346,C0055,P003,2025-02-28,-3191.45,debito
T03347,C0124,P005,2025-02-27,2301.62,abono
T03348,C0132,P005,2025-01-09,-4809.33,debito
T03349,C0092,P004,2024-12-31,-6374.18,debito
T03350,C0049,P003,2025-05-03,3213.21,abono
T03351,C0098,P004,2024-12-06,4770.0,abono
T03352,C0123,P004,2024-12-09,-6174.86,debito
T03353,C0042,P005,2025-03-16,-4103.96,debito
T03354,C0151,P001,2024-12-31,-5841.53,debito
T03355,C0058,P002,2025-03-27,-4508.77,debito
T03356,C0035,P005,2024-12-09,-577.55,debito
T03357,C0066,P004,2025-03-16,-5191.74,debito
T03358,C0111,P003,2024-12-12,-691.51,debito
T03359,C0088,P001,2025-01-18,-4170.76,debito
T03360,C0148,P005,2025-01-03,-4927.4,debito
T03361,C0177,P001,2025-05-26,379.31,abono
T03362,C0137,P005,2025-03-21,-1638.64,debito
T03363,C0123,P002,2025-03-15,-6412.24,debito
T03364,C0137,P002,2024-12-05,-4325.71,debito
T03365,C0176,P003,2025-04-12,1269.12,abono
T03366,C0181,P001,2025-04-02,-4844.04,debito
T03367,C0105,P005,2025-01-22,3004.04,abono
T03368,C0074,P002,2024-12-17,-3525.98,debito
T03369,C0100,P003,2025-02-22,-6834.02,debito
T03370,C0132,P005,2025-06-01,3433.1,abono
T03371,C0193,P005,2025-05-09,-2646.82,debito
T03372,C0150,P003,2025-01-02,4010.36,abono
T03373,C0144,P003,2025-05-02,-6195.55,debito
T03374,C0126,P003,2025-03-21,-902.79,debito
T03375,C0147,P003,2025-04-26,-1427.85,debito
T03376,C0033,P005,2025-05-01,-1537.1,debito
T03377,C0152,P001,2025-01-04,3471.5,abono
T03378,C0019,P004,2025-04-01,-4233.19,debito
T03379,C0119,P005,2025-01-19,-4344.37,debito
T03380,C0170,P001,2025-04-13,-6587.19,debito
T03381,C0077,P005,2025-02-02,-5438.1,debito
T03382,C0164,P005,2025-02-22,-921.72,debito
T03383,C0116,P001,2025-03-20,-2452.12,debito
T03384,C0085,P005,2025-01-13,-3064.69,debito
T03385,C0068,P003,2025-02-10,-2789.85,debito
T03386,C0069,P002,2024-12-21,3363.08,abono
T03387,C0195,P002,2025-01-08,-6246.49,debito
T03388,C0101,P005,2025-05-08,1564.95,abono
T03389,C0047,P002,2025-03-04,-3876.58,debito
T03390,C0054,P005,2025-02-16,-5532.18,debito
T03391,C0193,P004,2024-12-29,-2931.04,debito
T03392,C0030,P001,2024-12-19,-1201.78,debito
T03393,C0157,P004,2025-02-27,-3340.41,debito
T03394,C0021,P003,2025-03-24,-414.9,debito
T03395,C0087,P005,2024-12-09,4714.8,abono
T03396,C0006,P005,2025-04-24,-551.5,debito
T03397,C0185,P005,2025-03-04,-3086.04,debito
T03398,C0043,P001,2024-12-23,2672.91,abono
T03399,C0148,P001,2025-02-28,4927.25,abono
T03400,C0038,P005,2024-12-25,-1187.17,debito
T03401,C0109,P005,2025-03-22,616.44,abono
T03402,C0096,P001,2025-05-02,-90.68,debito
T03403,C0169,P003,2025-05-15,-1114.33,debito
T03404,C0138,P001,2025-04-22,-1474.69,debito
T03405,C0119,P001,2025-03-30,-4425.15,debito
T03406,C0172,P003,2025-03-07,1137.55,abono
T03407,C0173,P004,2025-02-07,151.58,abono
T03408,C0191,P001,2024-12-09,4141.76,abono
T03409,C0062,P005,2025-03-08,1859.7,abono
T03410,C0064,P005,2025-01-12,1800.8,abono
T03411,C0147,P004,2025-04-27,1547.27,abono
T03412,C0166,P003,2025-04-25,4878.1,abono
T03413,C0063,P004,2025-02-09,892.07,abono
T03414,C0016,P005,2025-03-19,4496.28,abono
T03415,C0137,P001,2025-04-16,-5444.32,debito
T03416,C0184,P001,2025-04-20,428.58,abono
T03417,C0084,P001,2025-04-08,-6907.5,debito
T03418,C0077,P002,2024-12-19,-1921.42,debito
T03419,C0053,P004,2024-12-26,537.99,abono
T03420,C0088,P005,2025-02-27,-5810.32,debito
T03421,C0098,P004,2025-01-13,3548.04,abono
T03422,C0113,P001,2025-05-08,3105.23,abono
T03423,C0090,P005,2025-01-22,-1117.19,debito
T03424,C0103,P005,2025-05-11,2418.56,abono
T03425,C0091,P002,2025-02-14,-5470.48,debito
T03426,C0016,P001,2025-01-05,-2146.26,debito
T03427,C0140,P003,2025-04-10,-2202.48,debito
T03428,C0193,P004,2025-04-25,65.55,abono
T03429,C0163,P003,2025-03-17,-1244.48,debito
T03430,C0064,P001,2024-12-23,-6131.58,debito
T03431,C0099,P004,2024-12-03,2236.65,abono
T03432,C0125,P005,2025-03-31,4921.96,abono
T03433,C0089,P001,2025-04-06,2008.75,abono
T03434,C0075,P002,2025-01-28,3590.17,abono
T03435,C0174,P005,2025-02-06,1445.5,abono
T03436,C0035,P005,2024-12-30,-2565.75,debito
T03437,C0121,P004,2025-03-31,994.09,abono
T03438,C0008,P002,2025-01-17,-2449.02,debito
T03439,C0108,P004,2025-05-07,2758.83,abono
T03440,C0088,P002,2025-02-17,4959.28,abono
T03441,C0134,P001,2025-02-06,3337.8,abono
T03442,C0066,P003,2025-01-21,1036.27,abono
T03443,C0181,P004,2025-04-05,272.56,abono
T03444,C0027,P005,2025-04-19,-910.7,debito
T03445,C0119,P003,2025-02-15,-3951.01,debito
T03446,C0053,P003,2025-04-24,-5363.17,debito
T03447,C0163,P003,2025-02-28,4705.08,abono
T03448,C0068,P001,2025-02-07,-140.29,debito
T03449,C0032,P001,2025-03-13,2637.66,abono
T03450,C0144,P005,2025-01-17,2380.79,abono
T03451,C0126,P002,2025-01-27,3297.47,abono
T03452,C0037,P004,2025-02-03,2819.92,abono
T03453,C0109,P002,2025-04-10,-4818.66,debito
T03454,C0131,P001,2025-04-15,3307.51,abono
T03455,C0067,P003,2025-05-07,-845.57,debito
T03456,C0136,P005,2025-04-01,4008.6,abono
T03457,C0082,P002,2025-04-17,-888.93,debito
T03458,C0148,P004,2025-02-21,-4898.76,debito
T03459,C0012,P004,2025-04-08,-2930.53,debito
T03460,C0067,P005,2024-12-31,-3611.54,debito
T03461,C0178,P001,2025-01-10,-6325.99,debito
T03462,C0045,P005,2025-02-13,-6232.49,debito
T03463,C0072,P005,2025-02-01,-5730.46,debito
T03464,C0196,P003,2025-03-12,-3585.73,debito
T03465,C0194,P003,2025-04-08,3694.39,abono
T03466,C0181,P002,2025-04-10,-3604.89,debito
T03467,C0197,P003,2024-12-31,-6091.15,debito
T03468,C0117,P002,2025-05-27,-2837.35,debito
T03469,C0032,P004,2024-12-02,4852.66,abono
T03470,C0051,P001,2024-12-18,-6528.29,debito
T03471,C0109,P005,2024-12-28,-5198.97,debito
T03472,C0031,P001,2025-05-20,-1977.53,debito
T03473,C0070,P001,2025-02-19,701.69,abono
T03474,C0054,P005,2024-12-13,-5987.28,debito
T03475,C0134,P001,2025-01-11,-1182.16,debito
T03476,C0053,P005,2024-12-16,-5984.2,debito
T03477,C0167,P003,2024-12-08,-3450.63,debito
T03478,C0057,P002,2025-02-10,2062.46,abono
T03479,C0073,P004,2025-05-31,4520.79,abono
T03480,C0065,P001,2025-03-24,3039.06,abono
T03481,C0003,P005,2025-03-07,2904.24,abono
T03482,C0029,P003,2025-04-11,2815.89,abono
T03483,C0164,P004,2025-03-21,-2617.05,debito
T03484,C0048,P005,2025-05-24,3938.93,abono
T03485,C0035,P003,2025-05-01,1301.35,abono
T03486,C0043,P001,2025-03-29,-6574.1,debito
T03487,C0018,P002,2025-02-20,-6261.08,debito
T03488,C0060,P001,2025-01-07,-2382.24,debito
T03489,C0186,P003,2025-04-01,-5114.36,debito
T03490,C0035,P001,2025-04-28,2887.45,abono
T03491,C0072,P001,2025-01-23,1721.36,abono
T03492,C0182,P004,2024-12-08,-6920.0,debito
T03493,C0181,P003,2025-03-21,174.92,abono
T03494,C0056,P002,2025-03-06,1300.6,abono
T03495,C0200,P002,2025-01-13,-3654.92,debito
T03496,C0165,P001,2025-01-02,2633.67,abono
T03497,C0124,P005,2024-12-08,2965.22,abono
T03498,C0163,P002,2025-01-14,3770.8,abono
T03499,C0071,P005,2024-12-02,-4375.64,debito
T03500,C0008,P005,2024-12-30,-4213.96,debito
T03501,C0143,P004,2025-06-02,314.9,abono
T03502,C0100,P003,2025-04-23,-2654.42,debito
T03503,C0148,P004,2025-02-04,1198.68,abono
T03504,C0046,P003,2025-02-12,1363.58,abono
T03505,C0127,P003,2025-03-19,-3893.73,debito
T03506,C0048,P003,2025-03-06,1037.55,abono
T03507,C0178,P002,2025-04-15,1505.05,abono
T03508,C0026,P001,2024-12-14,-1682.48,debito
T03509,C0160,P001,2024-12-18,4745.09,abono
T03510,C0079,P004,2025-01-23,-6614.32,debito
T03511,C0026,P004,2025-05-02,3069.21,abono
T03512,C0122,P001,2025-05-18,4626.39,abono
T03513,C0103,P004,2025-02-03,-5507.11,debito
T03514,C0044,P001,2025-05-27,-4141.94,debito
T03515,C0039,P001,2025-01-21,81.85,abono
T03516,C0086,P002,2025-03-22,3873.96,abono
T03517,C0107,P002,2025-01-06,3527.32,abono
T03518,C0093,P002,2025-05-21,3095.51,abono
T03519,C0140,P005,2025-03-17,3814.1,abono
T03520,C0087,P004,2025-01-18,-3605.07,debito
T03521,C0081,P001,2025-02-14,3535.21,abono
T03522,C0127,P002,2024-12-21,4679.1,abono
T03523,C0145,P001,2024-12-15,1910.23,abono
T03524,C0119,P002,2025-01-24,-4965.61,debito
T03525,C0023,P002,2025-05-24,-3345.54,debito
T03526,C0009,P004,2025-04-27,3388.28,abono
T03527,C0024,P001,2025-05-26,3826.32,abono
T03528,C0098,P005,2025-05-11,274.99,abono
T03529,C0131,P004,2025-04-29,-4536.81,debito
T03530,C0168,P004,2025-03-17,-1610.39,debito
T03531,C0048,P001,2025-04-08,3366.66,abono
T03532,C0065,P003,2025-05-27,-3294.26,debito
T03533,C0182,P003,2025-03-15,-5421.66,debito
T03534,C0029,P004,2025-04-21,660.83,abono
T03535,C0043,P005,2025-04-19,-4395.47,debito
T03536,C0018,P004,2025-05-26,-1970.94,debito
T03537,C0117,P003,2025-02-23,4272.26,abono
T03538,C0105,P001,2025-02-24,-6500.83,debito
T03539,C0038,P002,2025-03-19,-6974.9,debito
T03540,C0076,P002,2024-12-07,3990.24,abono
T03541,C0037,P001,2024-12-23,-5283.53,debito
T03542,C0004,P002,2024-12-14,1116.73,abono
T03543,C0055,P005,2025-03-27,1713.23,abono
T03544,C0022,P002,2025-06-01,-3275.81,debito
T03545,C0171,P001,2025-04-04,-5420.47,debito
T03546,C0079,P004,2025-01-13,-6407.31,debito
T03547,C0122,P002,2025-01-28,986.24,abono
T03548,C0006,P002,2025-05-25,-6458.9,debito
T03549,C0108,P003,2025-03-06,3493.34,abono
T03550,C0058,P002,2024-12-03,-4287.07,debito
T03551,C0021,P004,2025-05-03,-1422.89,debito
T03552,C0077,P005,2025-01-16,324.85,abono
T03553,C0174,P002,2024-12-19,2863.9,abono
T03554,C0089,P003,2025-04-04,-4571.06,debito
T03555,C0090,P001,2025-05-01,1093.37,abono
T03556,C0034,P001,2024-12-15,2804.46,abono
T03557,C0171,P001,2025-05-21,4289.64,abono
T03558,C0138,P005,2025-02-27,-5850.41,debito
T03559,C0024,P002,2025-02-04,-6493.67,debito
T03560,C0139,P004,2025-05-14,-2580.22,debito
T03561,C0180,P003,2025-01-20,-2246.81,debito
T03562,C0138,P004,2025-05-24,3759.66,abono
T03563,C0143,P004,2025-04-06,-3034.85,debito
T03564,C0132,P004,2025-05-17,483.37,abono
T03565,C0119,P004,2025-03-03,-2001.12,debito
T03566,C0003,P005,2025-01-07,-2947.52,debito
T03567,C0080,P004,2025-04-15,1497.96,abono
T03568,C0131,P002,2025-05-10,1694.42,abono
T03569,C0169,P005,2025-01-08,-2077.62,debito
T03570,C0145,P001,2025-01-08,-319.25,debito
T03571,C0126,P003,2025-01-16,-4470.55,debito
T03572,C0146,P002,2025-03-25,3006.6,abono
T03573,C0077,P001,2024-12-30,3284.25,abono
T03574,C0147,P005,2024-12-21,-1370.4,debito
T03575,C0197,P002,2025-05-19,1513.49,abono
T03576,C0187,P002,2025-04-04,-4348.72,debito
T03577,C0084,P002,2025-04-02,3018.16,abono
T03578,C0069,P005,2025-03-24,2556.34,abono
T03579,C0115,P001,2025-04-20,-2472.38,debito
T03580,C0031,P002,2025-03-11,-6393.13,debito
T03581,C0136,P004,2024-12-09,1731.86,abono
T03582,C0111,P002,2025-02-28,2305.31,abono
T03583,C0003,P002,2025-03-25,3406.66,abono
T03584,C0043,P002,2025-03-02,-3814.86,debito
T03585,C0126,P002,2025-05-31,-2447.8,debito
T03586,C0092,P003,2025-05-15,2206.44,abono
T03587,C0054,P002,2025-05-09,3982.68,abono
T03588,C0006,P001,2025-03-01,-1968.56,debito
T03589,C0097,P002,2025-05-31,-1021.52,debito
T03590,C0191,P004,2025-05-18,-2212.75,debito
T03591,C0152,P001,2025-01-22,-5951.25,debito
T03592,C0001,P005,2025-01-11,-650.26,debito
T03593,C0197,P005,2025-03-17,-6942.12,debito
T03594,C0032,P003,2024-12-11,2727.96,abono
T03595,C0001,P001,2025-04-27,-6894.37,debito
T03596,C0024,P004,2025-02-27,-6574.81,debito
T03597,C0190,P002,2025-03-10,-3186.11,debito
T03598,C0036,P004,2025-03-03,1032.53,abono
T03599,C0117,P005,2025-02-12,-1179.25,debito
T03600,C0198,P005,2025-04-06,-1702.73,debito
T03601,C0190,P005,2025-01-02,3565.16,abono
T03602,C0003,P005,2025-05-29,-1932.46,debito
T03603,C0087,P003,2025-04-08,-2409.73,debito
T03604,C0022,P005,2025-02-24,2271.46,abono
T03605,C0067,P004,2025-04-07,4570.5,abono
T03606,C0013,P001,2024-12-04,-1350.07,debito
T03607,C0151,P005,2025-01-09,74.88,abono
T03608,C0057,P002,2025-03-18,347.48,abono
T03609,C0025,P002,2025-01-30,-6336.22,debito
T03610,C0022,P001,2025-03-24,-4543.19,debito
T03611,C0022,P003,2025-01-18,1401.55,abono
T03612,C0155,P005,2025-03-12,-1265.03,debito
T03613,C0178,P003,2025-01-14,1506.62,abono
T03614,C0037,P005,2025-02-26,-830.13,debito
T03615,C0080,P002,2025-03-24,-6592.48,debito
T03616,C0049,P003,2025-02-06,-5495.92,debito
T03617,C0171,P001,2025-03-03,2338.84,abono
T03618,C0053,P003,2025-01-09,-6058.79,debito
T03619,C0072,P004,2025-04-09,1284.82,abono
T03620,C0115,P003,2025-02-08,3599.75,abono
T03621,C0148,P005,2025-05-07,-5997.24,debito
T03622,C0073,P005,2025-01-22,-2516.68,debito
T03623,C0070,P004,2025-01-03,3799.45,abono
T03624,C0038,P001,2024-12-25,1510.61,abono
T03625,C0141,P002,2025-03-17,1529.34,abono
T03626,C0165,P001,2025-01-12,-776.19,debito
T03627,C0181,P005,2024-12-20,-3097.2,debito
T03628,C0177,P005,2025-01-20,3662.07,abono
T03629,C0036,P002,2025-01-14,-6583.34,debito
T03630,C0153,P003,2025-02-19,-4238.47,debito
T03631,C0039,P004,2025-02-09,4322.52,abono
T03632,C0136,P003,2024-12-28,-5762.79,debito
T03633,C0018,P004,2025-05-26,908.05,abono
T03634,C0084,P002,2024-12-29,-3416.15,debito
